filename,inst,col,Inbound,Outbound,Outflux,Influx,Missing
spender_postmortem_labor_urin,DSO,SPostmLaborURIIdDSOKennnummerDSO,0.0,0.0006445148454423806,0.8801465457083043,0.0,0.04615074566706973
spender_postmortem_labor_urin,DSO,SPostmLaborURIIdSpenderNrETDSO,0.0,0.0006445148454423806,0.8801465457083043,0.0,0.04615074566706973
spender_postmortem_labor_urin,DSO,SPostmLaborURIKetonkörperDSO,0.000783824599879667,0.0005594774313911672,0.5644190509420796,0.20753222634913698,0.2953446191051995
spender_postmortem_labor_urin,DSO,SPostmLaborURILeukozytenDSO,0.0009298334650835909,0.0005547273274732155,0.44758955571063036,0.3637845022212512,0.4364167674324869
spender_postmortem_labor_urin,DSO,SPostmLaborURINitritDSO,0.0007752160991649713,0.000561060867505653,0.5721679460339614,0.1999308134877285,0.2876864167674325
spender_postmortem_labor_urin,DSO,SPostmLaborURIpHDSO,0.0007903347903462895,0.000567037762869753,0.5780995580367527,0.20397276236253734,0.28788794840790005
spender_postmortem_labor_urin,DSO,SPostmLaborURIProbeDateDSO,0.0,0.0006445148454423806,0.8801465457083043,0.0,0.04615074566706973
spender_postmortem_labor_urin,DSO,SPostmLaborURIProbenmaterialDSO,0.0007964552863500567,0.0005794304814569069,0.6041085136078158,0.194040856456194,0.2717654171704958
spender_postmortem_labor_urin,DSO,SPostmLaborURIProteinDSO,0.00019260145223483978,0.0006382550533915789,0.8577866945801349,0.010578253586774451,0.06126561870213623
spender_postmortem_labor_urin,DSO,SPostmLaborURIUntersuchungDateDSO,0.0011113488986747191,0.0005127444283949372,0.015977552919283555,0.97461037069405,0.9782345828295043
spender_postmortem_labor_urin,DSO,SPostmLaborURIZylinderDSO,0.0010362783120751436,0.0004144668103360758,0.1293905559432426,0.7264219648969485,0.7819427650141072
spender_postmortem_labor_urin,ET,SPostmLaborURIIdSpenderNrETET,0.0,0.0,0.0,0.0,0.9516324062877872
spender_postmortem_labor_urin,ET,SPostmLaborURIProbeDateET,0.0,0.0,0.0,0.0,0.9516324062877872
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRBefundDateDSO,0.00064302219452653,0.0009324984484613138,0.29661407756227776,0.5224906385657951,0.6308729646366832
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRCMVIgGDSO,0.0003541724853810596,0.000922200556887816,0.5080125220599321,0.16455578752029693,0.3607345240657055
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRCMVIgMDSO,0.0006304338756270897,0.0007891508308904674,0.1918970211331932,0.5828544918315274,0.7178107739760419
spender_postmortem_labor_virologie,DSO,SPostmLaborVIREpsteinBarrDSO,0.0006383871183593642,0.000913658536585366,0.28237599879390923,0.5273353878781853,0.6413456710422495
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRErfahrenAmDateDSO,6.090000974400157e-06,0.001052912008243572,0.7961573593707044,0.0009609967856314412,0.12251631877196757
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHBCAKDSO,0.0003243769192869162,0.0009356884461337366,0.5385195235941505,0.13875468071710242,0.332113908614877
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHBCIGMDSO,0.0007681232808404518,0.0006135498289372034,0.00788836565833932,0.9745700367829804,0.9850799799153576
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHBSAKDSO,0.0006734388130661185,0.0008820632527135424,0.20522166351841506,0.6331908407064983,0.7300050211606054
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHBSAKQEinheitDSO,0.000767174170930084,0.0006400151147480973,0.009613252809038585,0.9708851111773867,0.9825693996126533
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHBSAKQWertDSO,0.000767174170930084,0.0006400151147480973,0.009613252809038585,0.9708851111773867,0.9825693996126533
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHBsAgDSO,0.00032202159374470745,0.0009379341684494627,0.5425368700171158,0.1363488749710044,0.32874255792267415
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHBVDNADSO,0.0007681277852438178,0.00077616412418626,0.014105054052376265,0.9684726778672499,0.9789111254572843
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHCVAKDSO,0.00032105113057394135,0.0009374588924597615,0.5422619522707319,0.1359379660005965,0.32874255792267415
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHCVAKRDSO,0.0007761253322800102,0.0008990913438546149,0.0008336215535513165,0.9985618186035723,0.9989240370131267
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHCVRNADSO,0.0007678513726538798,0.0008282434925189589,0.017918429244153565,0.9641515061139279,0.9748941969729574
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHIVAKDSO,0.00032406443701621753,0.0009369122913850661,0.540324225574445,0.13805215892898565,0.33075102216483754
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHIVRNA1DSO,0.0007676552397993326,0.0007584211314483911,0.013923253607186882,0.9676641150545117,0.9786959328599096
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHIVRNA2DSO,0.0007679994474381256,0.0005519897304236202,0.006482737826021408,0.9756900951055439,0.9863711354996055
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHIVWBDSO,0.0007760012531530942,0.0005954088952654232,0.00036803504757850674,0.9987606455247374,0.9992826913420845
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRHIVAgDSO,0.0005562432386052174,0.00086391171398345,0.31719743528347566,0.41117407296948005,0.5739186571981924
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRIdDSOKennnummerDSO,0.0,0.0010545860291837161,0.7997046851304972,0.0,0.12000573846926332
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRIdSpenderNrETDSO,0.0,0.0010545860291837161,0.7997046851304972,0.0,0.12000573846926332
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRLuesDSO,0.0005103758070762952,0.0009694175078304885,0.4862053369516056,0.2747589223580873,0.41797575496736245
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRProbeDateDSO,0.0,0.0010545860291837161,0.7997046851304972,0.0,0.12000573846926332
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRProbenmaterialDSO,0.0002491290434794648,0.0010459779358216348,0.7405485939287519,0.057242270603439706,0.1783946632235851
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRToxoplasmoseDSO,0.0005663445341647617,0.000979229146521666,0.4529934995255452,0.33785333200782053,0.463166200416039
spender_postmortem_labor_virologie,DSO,SPostmLaborVIRUntersuchungDateDSO,0.0006807518931346403,0.0007951712464807696,0.14219455308129583,0.6948470689598039,0.7924826052650455
spender_postmortem_labor_virologie,ET,SPostmLaborVIRCMVIgGET,0.00021806929984835292,0.0003245558656816366,0.4663163582045279,0.11160893289865936,0.30213040671400904
spender_postmortem_labor_virologie,ET,SPostmLaborVIRCMVIgMET,0.0004732419734009041,0.00022869039276740533,0.14735202822243174,0.5507749167552867,0.6870382325514669
spender_postmortem_labor_virologie,ET,SPostmLaborVIREpsteinBarrET,0.0004804715614799026,0.00031697216350434006,0.2573178095833377,0.492983037255278,0.6056954307438491
spender_postmortem_labor_virologie,ET,SPostmLaborVIRHBcAbET,0.00018951521558559234,0.00033552731450677437,0.5024948883921477,0.08750719129722286,0.2725772900078904
spender_postmortem_labor_virologie,ET,SPostmLaborVIRHBsAbET,0.0004976979078945662,0.00027873851141950755,0.1774178169991419,0.5824427747075539,0.6908399684384191
spender_postmortem_labor_virologie,ET,SPostmLaborVIRHBsAgET,0.00018900962386703783,0.00033723538886332253,0.5067960547921986,0.0864699011523509,0.27006670970518615
spender_postmortem_labor_virologie,ET,SPostmLaborVIRHCVAbET,0.00018620755619320898,0.00033701354347176953,0.5072092210227453,0.08484859050574432,0.2689907467183129
spender_postmortem_labor_virologie,ET,SPostmLaborVIRHIVAbET,0.00019108191205848913,0.00033627669733739463,0.5037661691015224,0.08816094559020937,0.27236209741051576
spender_postmortem_labor_virologie,ET,SPostmLaborVIRHIVAgET,0.0004049226180258186,0.0002826202610617189,0.2776794889451548,0.3585885880650616,0.5227745498888171
spender_postmortem_labor_virologie,ET,SPostmLaborVIRIdSpenderNrETET,0.0,0.0004345983398397094,0.8234508914855975,0.0,0.07969299189441216
spender_postmortem_labor_virologie,ET,SPostmLaborVIRLuesET,0.00037984116550568236,0.00036998077203739046,0.49147712224423423,0.22828228238698767,0.3547808622050068
spender_postmortem_labor_virologie,ET,SPostmLaborVIRMeningitisET,0.000589272794094115,0.0004210871705129607,0.013867553738094986,0.9822527501263925,0.9840040169284844
spender_postmortem_labor_virologie,ET,SPostmLaborVIRProbeDateET,0.0,0.0004345983398397094,0.8234508914855975,0.0,0.07969299189441216
spender_postmortem_labor_virologie,ET,SPostmLaborVIRSepsisET,0.0005881194814891252,0.0003262100732462433,0.009153221107497379,0.9826885863217169,0.9863711354996055
spender_postmortem_labor_virologie,ET,SPostmLaborVIRToxoplasmoseET,0.00042402763149402954,0.0003776540201879569,0.47127435297108894,0.2829187078328481,0.3938741840614016
spender_postmortem_medikation,DSO,SPostmMedienApplikationsformDSO,3.170788479271976e-05,3.891784514019347e-05,0.2813514008818171,0.35086734987664125,0.553920220082531
spender_postmortem_medikation,DSO,SPostmMedienBeginnDateDSO,0.0,3.944137118841814e-05,0.4424369390573588,0.0,0.3078318431911967
spender_postmortem_medikation,DSO,SPostmMedienBlutgrDSO,4.9190897919933795e-05,3.0032797418231378e-05,0.012967334916819086,0.9565018389382438,0.973357977991747
spender_postmortem_medikation,DSO,SPostmMedienDosisEinheitDSO,2.9109555852543685e-06,3.879116057895907e-05,0.4230637933946365,0.01901835690018943,0.32704607977991745
spender_postmortem_medikation,DSO,SPostmMedienDosisWertDSO,2.9109555852543685e-06,3.879116057895907e-05,0.4230637933946365,0.01901835690018943,0.32704607977991745
spender_postmortem_medikation,DSO,SPostmMedienEndeDateDSO,3.546968141353026e-05,3.502523400779347e-05,0.2006630996314383,0.45808830151795454,0.6464924346629987
spender_postmortem_medikation,DSO,SPostmMedienErfahrenAmDateDSO,8.94963795224077e-07,3.9374994691331065e-05,0.4388231898014893,0.005583993928772333,0.312328060522696
spender_postmortem_medikation,DSO,SPostmMedienGrundAntibiotikagabeDSO,4.8152265092724006e-05,3.389373694650412e-05,0.03522357453342868,0.9002499656721684,0.9358751719394773
spender_postmortem_medikation,DSO,SPostmMedienIdDSOKennnummerDSO,0.0,3.944137118841814e-05,0.4424369390573588,0.0,0.3078318431911967
spender_postmortem_medikation,DSO,SPostmMedienIdSpenderNrETDSO,0.0,3.944137118841814e-05,0.4424369390573588,0.0,0.3078318431911967
spender_postmortem_medikation,DSO,SPostmMedienNameDSO,0.0,3.944137118841814e-05,0.4424369390573588,0.0,0.3078318431911967
spender_postmortem_medikation,DSO,SPostmMedienPerfusionsortDSO,4.6065845539187596e-05,3.4148719012342414e-05,0.07003031620605438,0.803805738432259,0.8734611416781293
spender_postmortem_medikation,DSO,SPostmMedienPortalePerfusionBacktableDSO,4.993074266227269e-05,2.579114332138344e-05,0.0014732885597346643,0.9939464899238587,0.9964752407152683
spender_postmortem_medikation,ET,SPostmMedienAntibiotikaIndikationET,4.790657318250017e-06,5.136402843271529e-05,0.05991819187344784,0.6715947594307657,0.9173744841815681
spender_postmortem_medikation,ET,SPostmMedienBeginnDateET,0.0,5.611550246696364e-05,0.2438831729866227,0.0,0.6921681568088033
spender_postmortem_medikation,ET,SPostmMedienBlutprodukteAndereET,6.501792222979577e-06,4.56441196237542e-05,0.0010747751319990818,0.991913259543709,0.9983321870701513
spender_postmortem_medikation,ET,SPostmMedienBluttransfusionET,6.1518063222829225e-06,5.10068636756379e-05,0.013966859360978358,0.9218545290264287,0.98060522696011
spender_postmortem_medikation,ET,SPostmMedienDosisEinheitET,6.053325339483345e-06,3.4388191095177913e-05,0.00644865079199449,0.9127512988479783,0.9867176753782668
spender_postmortem_medikation,ET,SPostmMedienDosisWertET,6.053325339483345e-06,3.4388191095177913e-05,0.00644865079199449,0.9127512988479783,0.9867176753782668
spender_postmortem_medikation,ET,SPostmMedienIdSpenderNrETET,0.0,5.611550246696364e-05,0.2438831729866227,0.0,0.6921681568088033
spender_postmortem_medikation,ET,SPostmMedienNameET,6.053325339483345e-06,3.4388191095177913e-05,0.00644865079199449,0.9127512988479783,0.9867176753782668
spender_postmortem_medikation,ET,SPostmMedienPlasmaexpanderGabeNotizET,6.4926261475741515e-06,4.4966297703803296e-05,0.00125529561533485,0.9902078156765304,0.9980226960110041
spender_postmortem_monitoring,DSO,SPostmMonitBlutdruckDiastolischEinheitDSO,9.975004543350659e-05,0.0004079812443743416,0.5870334345812999,0.018731191599692602,0.17130265567765568
spender_postmortem_monitoring,DSO,SPostmMonitBlutdruckDiastolischWertDSO,9.975004543350659e-05,0.0004079812443743416,0.5870334345812999,0.018731191599692602,0.17130265567765568
